pickup_datetime,passenger,pickup_geohash,dropoff_geohash,fare
2014-03-22 00:26:38,1,dr5ru0vj5w1v,dr5rgbntqhh5,5.5
2014-11-08 15:50:00,1,dr5ru631jq2g,dr5ruzwkjrqw,17.5
2010-09-19 03:42:27,1,dr5x1pm26c5e,dr5ru9ey78y7,11.7
2011-04-27 23:16:00,1,dr5rueju2p8n,dr5ru79rp6ez,4.9
2011-09-20 11:52:00,1,dr5ruxm5c9d0,dr5rueyz0fxj,9.7
2014-09-11 17:06:00,5,dr5rumpu49cf,dr5ruqvmtewg,6.0
2012-08-04 13:46:46,1,dr5reuq6hsbm,dr72j0zfm0nv,20.5
2012-08-17 06:13:45,1,dr5ru73tfn3t,dr5rut450w1c,4.9
2012-12-06 04:33:51,2,dr5reeqbezxs,dr5rznhg4qcy,39.0
2014-01-31 10:05:00,2,dr5rvpdyn9s5,dr5ruuw826b4,11.5
2009-01-10 23:59:00,1,dr72husxmq7u,dr5rvrbm05nj,11.7
2009-02-20 12:32:00,5,dr5ru3p8n8yb,dr5rsrdhsszt,4.5
2012-01-21 18:12:00,1,dr72j7n50wbr,dr72jh5w8kyq,4.5
2013-05-21 12:03:22,1,dr5ru6ep7b9x,dr5ru6xszb0q,6.5
2014-08-25 16:57:00,2,dr5rudq78d5n,dr5ru70bwzf6,9.0
2009-02-02 14:49:49,1,dr5rusytxy9u,dr5rvn3pxkhn,6.9
2010-08-20 20:09:50,1,dr5ruxbk4ghe,dr72mkye30t7,16.9
2012-07-05 19:51:16,1,dr5rukj30525,dr5ruuh5c6w7,7.3
2013-06-29 09:58:02,1,dr5ru1dh117x,dr5rsk43cfdb,12.0
2013-07-16 10:17:19,1,dr5rezkdt0pw,dr5rsj11k0bz,9.0
2013-09-01 19:32:35,1,dr5x1p0bjvzr,dr5xc1bxbf6u,34.5
2009-06-17 03:27:59,1,dr5rukrfnj49,dr5rukqvehhu,2.5
2010-01-11 07:43:00,1,dr72hc2qmu2j,dr5ru3ynbdns,10.1
2012-11-22 15:06:00,1,dr5rvh8jpq7x,dr5rvpb5hf3x,7.5
2013-04-14 15:02:00,6,dr5ru2vv18qu,dr5rsr8vpz86,7.0
2009-07-15 19:48:00,1,dr5rzjwzffxy,dr72jqy6ques,25.07
2009-07-21 10:13:34,1,dr5ru7zmkx6s,dr5rus2umj8c,7.7
2011-02-07 09:03:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,5.7
2012-11-11 02:44:42,1,dr5rsqqr1r5n,dr5ru4wu762u,10.5
2013-01-21 03:08:00,3,dr5ru6q91wwy,dr5rrqnjw4z2,30.3
2015-06-09 21:07:43,1,dr72jjkvs70w,dr72huswxwu8,6.5
2009-09-09 19:22:35,2,dr5ru8f8y2bg,dr5rsqgk7vh6,4.5
2009-11-06 23:34:15,2,dr5ru04u9wj7,dr5rednuy77d,8.9
2011-09-24 18:41:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,10.1
2013-03-14 22:15:04,1,dr5rsq5p3334,dr5rsnq8zb2z,7.0
2009-04-10 03:35:00,1,dr5rug6djnxp,dr5rug9p2keg,5.3
2010-05-08 11:26:00,5,dr5rezj4qfc4,dr5rsjb1y67d,5.3
2010-08-10 14:23:00,5,dr5ru65kvct5,dr5rusd0mc5u,6.1
2011-01-21 23:00:00,2,dr5ruxmh525r,dr72j06csd54,6.9
2012-10-22 15:13:00,1,dr72h8459v4f,dr72hdk8jkhj,6.0
2014-04-08 00:25:00,1,dr5regvjd166,dr5reghtdmgn,4.5
2010-04-17 15:06:53,3,dr5rgbq2ezdt,dr5ryyz8kxtz,31.07
2014-10-01 21:29:53,2,dr5rsm577v7s,dr5ru7syr73j,17.5
2011-01-26 08:24:00,5,dr5ruvmc0w56,dr5ruv08erd6,7.3
2012-08-07 12:13:00,4,dr5ru6r46pep,dr5ru356xnnu,4.5
2013-06-01 16:16:11,1,dr5ru9njzyfm,dr5rudx9tuf6,4.0
2013-09-27 05:33:27,3,7zzzzzzzzzzz,7zzzzzzzzzzz,31.5
2014-02-05 18:33:09,1,dr5ruf80b2kc,dr5rezr11jsy,12.0
2009-06-27 22:30:00,3,dr5rsqw91h8r,dr72h969w7x9,16.9
2013-02-25 11:36:00,3,dr5rudvrj92s,dr5rugc5mjte,5.5
2013-08-15 23:18:11,1,dr5rukxrdqr2,dr5rug10vtee,7.5
2015-02-13 07:22:18,1,dr5ru7wkdmrd,dr5rug2rxgpy,9.0
2015-04-16 20:52:57,1,dr5ruxye1c2v,dr5ru9d2my5x,15.5
2009-12-02 22:58:00,1,dr5rudymktz0,dr5rsr6bhv9u,8.5
2010-05-22 01:46:28,1,dr5rsjf5ns78,dr5ru967n961,9.3
2013-02-23 11:54:00,1,dr5revr6wrvu,dr5regq7qdzc,10.0
2014-03-31 14:09:53,1,dr5rzjyc03dj,dr5ru048crsp,58.83
2014-10-06 04:54:00,1,dr72jh4c6hnr,dr5rsqcq3mrh,18.5
2009-08-08 16:53:03,2,dr5ru3vyb7xk,dr5ruk901sqz,8.1
2010-04-02 14:35:00,2,7zzzzzzzzzzz,7zzzzzzzzzzz,8.5
2012-01-24 17:37:00,3,dr5rsh6kpssv,dr5revyz83c8,4.9
2014-12-07 14:58:00,1,dr5ru4qvhq7j,dr5rumpstv3j,13.5
2015-02-18 08:49:22,1,dr5ruves8914,dr5ruucs7hn6,4.0
2012-04-10 16:52:06,1,dr5rusbryy5r,dr5rsn05dytm,11.3
2014-05-17 17:56:18,1,dr5ruuuy0nng,dr5ruxet02d7,9.0
2014-09-12 08:04:00,3,dr5rukdtnbgs,dr5ru5xkrb7f,5.0
2012-03-19 12:16:00,1,dr5rudqbkgev,dr5refqe9n0b,13.3
2012-05-05 19:07:00,5,dr5ruwc87rsx,dr5ru42s8n1y,12.5
2015-03-25 16:42:06,1,dr5x1pbeubpm,dr5rkppc1mtw,46.5
2013-04-28 13:51:00,3,dr5ruf2ujqwx,dr5r2p98fv3c,93.75
2013-05-18 12:42:00,3,dr5ru8bznf4b,dr5ru0u94t75,7.5
2013-11-21 21:46:28,1,dr5rvpjqjwwc,dr5ru2w389pv,13.5
2014-12-31 20:44:00,1,dr5rksqkweds,dr5regwrbq37,15.0
2010-06-13 20:29:00,5,dr5rudh0fcrg,dr5rezsj4805,10.5
2011-08-10 13:55:00,1,dr5ruqtnz8g2,dr5ruufuunse,9.3
2015-01-10 16:24:20,2,dr5rvpv134dj,dr5rvnxxz710,8.5
2015-03-05 16:31:29,1,dr5ruddtdq1c,dr5ru7csfetr,7.5
2010-04-01 11:34:47,1,dr5ru61prwhr,dr5rudt3psyx,9.3
2011-09-30 07:37:46,1,dr5ruuyd8uf8,dr5ru3nyhy9p,8.1
2010-04-17 01:14:00,4,dr5ru7b5pr32,dr5ru4kndvzw,3.7
2011-07-21 23:27:41,2,dr5rsg5uyvyt,dr5rth3mwhmh,4.9
2013-01-10 01:49:00,1,dr5rumwg7t5x,dr5rwwczkf6b,22.0
2014-07-20 00:48:00,1,dr5rv1f7gn20,dr5r5tsd2zcq,33.0
2014-07-20 00:48:00,3,dr5rsr9rbynz,dr5rm5qz67vd,27.5
2014-12-11 23:34:51,1,dr5ryywq0168,dr72mt339n0t,50.0
2013-10-15 17:42:35,1,dr5rsqgqrrfx,dr5ru0rm0t0m,7.0
2009-10-22 21:56:52,1,dr5rut07vree,dr5ru65659uz,7.7
2011-01-17 12:55:40,1,dr5ruvxp12te,dr5rvhbtbcyf,5.3
2015-04-30 15:19:45,1,dr72j1tet5uv,dr72j4p5x07e,-2.5
2014-12-05 19:10:00,6,dr5rudfkw7h5,dr5rumhrdshe,10.5
2014-12-10 12:35:00,2,dr5rzjwz1jrb,dr5ruxb63kn7,41.83
2010-04-16 15:54:21,1,dr5rudrsr4kn,dr5rsedn8gvg,8.9
2013-10-16 10:18:56,1,dr5ru6g5sb5p,dr5ru6r70vnv,3.5
2013-11-23 15:28:00,5,dr5rvp2e7ukx,dr72h86fpp90,8.0
2014-12-06 21:22:00,5,dr5rsn9cwfq4,dr5refg53vmd,8.5
2012-06-02 23:19:26,1,dr5rvjddv0qf,dr5ruw3rtfjm,6.1
2013-05-25 20:48:47,1,dr5ru7tn6633,dr5ruubq0sk0,7.0
2014-12-29 16:55:00,2,dr5ru6fvrs72,dr5ru3n0sgqj,6.5
2012-10-02 01:04:00,1,dr5rsr9bju7w,dr5rsr9bju7w,18.0
2013-07-29 13:30:00,2,dr5ruyjm6e5y,dr5rvp28cs33,4.0
2014-03-18 08:54:00,3,dr5reuq6dwt7,dr5rsn49xe8f,4.5
2009-11-06 07:46:00,2,dr5ru6sus54k,dr5rurrgn43u,8.1
2010-11-24 09:39:22,1,dr72hccg8tv9,dr5ru4qv81nr,16.1
2014-01-07 02:05:04,1,dr5ru4x7t77q,dr5rhcb868w5,35.5
2014-05-27 06:16:01,1,dr5ru62eqdjq,dr5ruh3mekjk,8.5
2010-06-06 08:30:58,1,dr5ru0mbt7rh,dr5rurvbnj6n,10.9
2011-12-18 11:05:39,0,dr5ruw13bqsw,dr5rvn977mgt,6.5
2014-06-11 22:21:23,1,dr5rusy6tcjp,dr5ref5krgj5,21.5
2015-04-16 17:15:55,1,dr72hg3swjr4,dr5ruqg54pu6,12.0
2009-09-21 13:25:00,1,dr5rvjky01jv,dr5rvnrt6k6n,3.7
2010-02-05 14:13:47,2,dr5rs36ejksy,dr5reg78tqk6,7.3
2012-01-06 19:32:00,5,dr5ru6gjb9rf,dr72j0kvh56m,10.1
2013-10-28 22:33:56,1,dr5rumxvj13t,dr72j50m1wpw,10.5
2010-09-16 07:44:00,1,dr5rsp4tzuxc,dr5ru3c1rd37,8.1
2011-03-14 00:36:00,5,dr5rukkb0zmd,dr5rvyh5xkru,12.9
2013-11-25 22:36:59,1,7zzzzzzzzzzz,7zzzzzzzzzzz,6.0
2014-02-09 14:17:27,1,dr72h86f46y7,dr5rudcq8kbu,12.0
2010-04-09 21:09:00,5,dr5rumyhz33e,dr5rskfux5vg,15.3
2010-05-15 19:29:19,1,dr5rvps9mvh9,dr72j33vee5c,4.1
2014-10-08 22:13:00,2,dr5ru9v3h9zz,dr5rvven063j,17.0
2012-05-10 12:42:43,1,dr5ru3nxgcrn,dr5rgcw9k1pg,9.3
2014-05-23 17:32:23,1,dr5rsjyzv08t,dr5rsuh7tkrf,21.5
2014-07-19 13:13:00,1,dr5ru8np45b5,dr5ru691ck45,11.5
2011-08-17 06:49:27,1,dr5rugyp3y53,dr5rzn95vc9t,26.5
2013-06-20 23:26:00,1,dr72j0nhy95z,dr72jmqrdqd5,10.0
2013-10-25 16:09:55,1,dr5rud7r29jh,dr5rspqx2ce7,8.5
2014-03-16 04:24:08,1,dr5rsnc90qhj,dr5rmtsws61w,22.0
2011-09-06 11:37:48,1,dr5rueyvbu16,dr5ruvd59v0r,5.3
2009-09-25 11:01:36,1,dr5ru0z2f8rf,dr5ru7x7n0nz,5.7
2010-07-11 02:28:00,2,dr5rsq30r206,dr5rsk2x7bgy,4.9
2014-05-18 16:57:29,1,dr5x1p0fzpqb,dr5rhy6u8brn,54.5
2009-03-11 10:44:00,5,dr5ru3h76yru,dr5rutz8ftrh,8.5
2009-05-24 10:46:00,1,dr5ruk1jz2h5,dr5reg531820,14.5
2010-09-25 18:16:38,1,dr5ruqd0qq47,dr5rsjwx75rx,21.7
2015-03-03 08:15:01,1,dr5rkz76cc8g,dr5rkrvf78x3,7.5
2010-02-14 03:56:58,1,dr5rgcqk7509,dr5ruktrw1pp,7.3
2010-09-10 08:24:00,5,dr5rugdu3kgp,dr5rudsv6xn5,6.5
2014-11-06 20:46:12,1,dr5ru40w4f11,dr5ruh7bv9uz,7.5
2015-03-29 19:53:56,1,dr5rsqm8hyrk,dr5ru1xjx9hd,11.0
2009-10-03 07:45:33,1,dr5rvnm5mehy,dr5refbjghgt,18.5
2009-11-08 00:55:00,1,dr5rsxf0m4cv,dr5ru1jd212p,6.1
2009-06-17 20:46:00,5,dr5ru7wrrf1t,dr5rudm2temf,5.7
2010-06-22 19:49:22,1,dr5refs9rdth,dr5ruhm3rphx,12.9
2011-01-14 19:36:56,1,dr5ru1xr05zk,dr5rsp0ufxr3,6.1
2011-06-11 12:06:00,0,dr5ru3jh14zu,dr5rsn4v5h2e,7.7
2013-10-24 07:09:16,1,dr5ru3tkmynu,dr5ru60svx0b,4.0
2014-11-16 00:33:00,5,dr5ru8se2z95,dr72hdpvj1h2,17.0
2010-02-12 19:45:48,2,dr72h9v2c2vr,dr5ruuhzjr28,10.9
2011-04-30 10:14:13,1,dr5rurpqmbmj,dr5ru65zux58,10.1
2014-11-05 10:49:25,2,dr5ru9j90etu,dr5ru93m4rpv,4.5
2009-11-28 12:19:24,1,dr5ru63rzt4d,dr5rsrbvh6tt,5.3
2011-12-05 11:46:00,1,dr72mefwwsh8,dr5rug9ujn3y,8.5
2013-03-01 08:57:29,1,dr72hg9ef2uq,dr72huxj5mjg,5.0
2015-06-02 10:30:26,1,dr5reepy1pzf,dr5ru3fypkqb,21.0
2013-04-03 08:50:33,1,dr5ruugwrfny,dr5ruefh98cf,7.0
2013-05-28 13:12:19,1,dr5rsw8g26c6,dr5rsrujygrw,5.5
2010-04-09 18:27:54,4,dr72hdxfbrdu,dr5rug51tgpp,16.5
2010-11-11 12:12:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,5.7
2011-10-21 10:35:25,1,dr5ruhvymueh,dr5rug2xfm19,10.9
2013-01-12 19:11:00,1,dr5rvjvuqbp2,dr5rvps51uun,5.5
2014-03-17 14:55:22,1,dr5ru2nys32s,dr5rgfqdsvkd,9.0
2014-04-25 17:18:00,1,dr5rsp3j9cdj,dr5rgbz1vhxm,5.0
2010-03-24 19:54:02,1,dr5rsmyeunt1,dr5rsqecsrhn,3.3
2011-05-04 09:42:00,1,dr5ru63j7yvx,dr5rudmtd2be,8.1
2011-05-30 20:34:00,2,dr5ru91dc0kk,dr5ruu7qupj8,5.3
2011-09-26 00:25:00,1,dr5rmp2xp0tp,dr5rm5y5y3vf,8.1
2014-06-14 08:06:03,1,dr5rvcsxmpzf,dr5rv7jnpu30,8.0
2009-10-02 13:49:12,1,dr5rgfq3knpm,dr5rgbn966cv,4.9
2011-12-12 22:06:00,5,dr5rvhb2p6yq,dr5rvnx9n9bh,4.5
2012-08-12 10:01:00,1,dr5rum5dxbd5,dr5ru5x33mus,4.1
2013-01-12 12:41:00,5,dr5ru83kmd8w,dr5rudcj68s3,8.5
2014-02-10 09:43:46,1,7zzzzzzzzzzz,7zzzzzzzzzzz,16.5
2014-03-23 04:27:35,2,dr5rv32jjrvm,dr5rv32jjrvm,16.0
2010-01-30 12:44:00,2,dr5rsn54pv8s,dr5ru3c0w2kb,7.7
2011-06-25 13:48:00,2,dr5rs934sgpj,dr5rs3g0cjnb,4.5
2012-08-30 09:21:37,1,dr5ru257pye4,dr5rudddq23s,5.7
2014-11-17 10:04:00,1,dr5ruu2r68uu,dr5rue43sr0u,8.0
2014-10-28 22:33:00,1,dr5x1pbe3en3,dr5rumwjm4pv,57.33
2009-09-04 06:28:50,1,dr5rukx28snu,dr5rzn8vz44j,31.47
2011-02-15 19:04:00,2,dr5ruytc9cwx,dr5ru7kwzv9z,10.5
2011-06-04 00:24:00,2,dr5rgfq7ry6z,dr5rsp29pr9p,6.5
2011-06-07 20:37:32,3,dr5refd4gq4d,dr5refg15vmg,5.7
2011-12-17 13:51:00,5,dr5ru2et1k9r,dr5rueexj0zg,6.1
2012-12-22 18:35:00,1,dr5ru7k2mpv0,dr5ruuc7ezf4,9.5
2009-11-04 19:39:00,5,dr5rvppx3h5b,dr5rvn5cu38t,4.1
2011-07-30 14:15:36,2,dr5rt3e3rv3q,dr5rkghb29dd,16.1
2012-11-26 12:45:00,2,dr5ruqrf84ed,dr5ru6d4xfmz,11.5
2013-12-19 10:26:00,5,dr5rueex6e45,dr5ru6n01wdy,5.0
2014-07-30 12:57:59,1,dr5rsnpwvt6s,dr5rsru0ggty,4.5
2009-03-25 13:26:00,3,dr5rvpqj3zg0,dr72j3j6cmht,4.9
2009-09-11 22:07:00,2,dr5ru7bkpmfd,dr5ruvw77s33,12.1
2013-12-29 15:04:00,1,dr5ru4qdfteq,dr5reezhmb3d,6.5
2014-01-11 08:55:00,6,dr5ruetctsgp,dr5rudevbtj7,8.0
2015-06-27 18:26:08,1,dr5ru802nb8n,dr5rsqpkeqh1,8.0
2009-10-12 10:56:00,1,dr5ruktcmw5r,dr5ru4vkhftw,6.5
2010-05-12 08:14:41,2,dr5ru2ne6wyp,dr5regbvcb95,16.9
2011-06-17 11:31:00,1,dr5rugx067xg,dr5rusyq89wv,6.5
2012-03-08 21:29:00,5,dr5ru4k50675,dr5rspghcnpy,5.7
2013-09-08 15:14:00,1,dr72h9rcjbqe,dr5rvq3dw90e,10.0
2014-02-03 11:30:29,1,dr5ruxchcfd6,dr72hugzun8x,12.5
2012-06-26 09:15:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,9.7
2014-10-20 09:53:47,2,dr5ruuryvkmj,dr5rud7vt2q3,11.0
2011-10-28 17:48:00,2,dr5ruyrmwex2,dr5ruyx8zddg,10.5
2012-07-03 23:40:00,1,dr5ru9gv0eec,dr5rut122z1q,12.1
2012-08-21 15:37:00,5,dr5rvjhx3rkn,dr5rue6rhwpu,10.9
2012-10-03 22:00:06,1,dr5refqdfp5f,dr5rsx7etjug,11.0
2011-01-21 01:19:00,1,dr5rkz29xz5d,dr5rt5y1k866,10.9
2012-03-16 12:14:00,2,dr5rudny0srz,dr5rsqvq60wz,5.7
2012-11-14 21:21:17,2,dr5rvpm9gy8e,dr5rug64yqkv,7.5
2012-12-20 17:15:16,1,dr5ruw61291y,dr5ruudhy47g,8.0
2013-09-28 18:59:00,2,dr5ruv804vwf,dr5rue14f4x4,9.5
2009-04-08 13:40:00,5,dr5ru4nnsy9c,dr5ru7qdeqwg,8.1
2009-05-09 21:25:00,1,dr5ru65d3qxm,dr5ru65ssu3u,4.1
2012-05-03 06:55:00,1,dr5rusf6k1ed,dr5rukq26c1q,4.9
2013-04-23 09:48:23,1,dr5ruf8efjys,dr5rueb5yzdj,10.5
2014-06-26 23:36:24,1,dr5rutpkes7p,dr5rud0r1kw3,7.0
2014-03-01 23:42:57,1,dr5rsn9rm9bq,dr5rsq0w7jbm,5.5
2014-04-21 07:51:10,1,dr72hg7zd5r1,dr72hcc960qq,4.5
2014-10-26 11:08:25,1,7zzzzzzzzzzz,7zzzzzzzzzzz,6.5
2013-07-13 17:04:14,1,dr5rusts4ch0,dr5ru7twnmkn,5.0
2009-05-14 23:53:06,1,dr5rugdwqy5y,dr5rsps0css2,10.1
2011-06-21 14:34:00,5,dr5ruh0z1n4t,dr72h8mf54y7,10.1
2011-12-11 00:38:17,1,dr5rspcfgwx7,dr72h8ecd30g,13.3
2012-02-22 10:40:00,5,dr5rvnus7jkh,dr5ru9bu8huz,12.5
2012-04-29 15:01:47,1,dr5ru5kehcpc,dr5ryyxrdfqc,34.1
2011-09-27 06:48:00,1,dr72j02sxs82,dr5rushtq554,6.9
2012-11-27 00:36:00,6,dr72hg17hmhs,dr72m3emc5wq,12.0
2013-11-25 07:20:11,1,dr5rznj6wnbj,dr5ru79vzd44,44.83
2010-08-27 09:03:25,1,dr5rezstp4ec,dr5reu119yg1,5.7
2010-12-21 21:16:00,2,dr5ru88x85df,dr5rgbtqh40y,9.7
2009-06-25 01:58:34,1,dr72hccer17d,dr72j15gndyb,5.3
2012-07-11 18:45:00,1,dr5rzn8g0mzj,dr5ruxhw6pfh,28.5
2012-10-08 11:30:52,1,dr5x1pb43jdf,dr5rksz9qgus,37.5
2009-08-25 22:04:00,1,dr5ru020v24p,dr5ru020ss24,5.8
2010-12-15 16:36:36,1,dr5rvrd8ctfv,dr5rv5bh0x1h,11.3
2015-01-21 14:21:30,1,dr5regmnswgb,dr5reffnnzb4,6.0
2015-03-06 19:48:08,2,dr5ruumht906,dr5rsmm4e42x,18.5
2009-06-22 00:43:39,1,dr5rut11hxqv,dr5rsnc5yb5b,8.1
2010-09-03 16:23:59,1,dr5rsjh9enn2,dr5rt53f9y14,3.7
2012-01-16 20:08:00,5,dr5rsj7sje4u,dr5rev7gcnjg,4.5
2012-08-19 10:31:00,1,dr5ruk1hdvkb,dr5ru1bn2cg0,5.3
2014-07-21 12:56:00,1,dr5reg8tx148,dr5rs49v0dhu,12.5
2009-01-18 23:30:32,1,dr72qxbdw9yb,dr72w2kxy956,5.0
2010-02-15 00:18:00,1,dr5rsqjwbgcu,dr5rsrxn3ggt,4.1
2012-01-16 14:46:15,1,dr5rueyz8868,dr5rvpbd6gjm,7.7
2014-05-14 18:25:00,5,dr5reezr8urt,dr5ruksdz8wp,19.0
2015-05-22 11:52:29,4,dr5rvjks30d1,dr5rvn6extkd,5.0
2015-05-22 11:52:29,1,dr5ruqkf7wcv,dr5rustvnjxn,7.5
2015-06-14 12:44:39,2,dr5rvn6fwnp1,dr5rske5xyzb,19.5
2009-07-15 19:45:00,1,dr5rugbtvtrh,dr5rufexgrqy,4.9
2011-03-25 09:23:00,1,dr72h8q26036,dr5ruengyu1e,10.9
2012-06-15 12:40:20,1,dr5rugbx17vz,dr5rvnyys9zx,7.3
2009-11-23 00:08:03,1,dr5ru4qy4u95,dr5rrp5qb8hy,39.87
2010-06-30 06:30:00,1,dr5rukg54r95,dr5rev5ed29z,9.7
2011-01-24 17:08:10,1,dr5rus1vxs52,dr5rux6uyhf8,6.1
2011-02-20 00:03:55,1,dr5ru3vtmsvg,dr5rudecmv9r,4.9
2012-09-11 21:13:00,1,dr5rukr4b1xr,dr5rvn2st87z,9.5
2014-12-15 07:46:02,1,dr5rut14m3hm,dr5rusy42807,4.0
2009-08-02 19:51:11,1,dr72hdzxgcz2,dr72h88vhuh7,4.5
2010-12-12 03:44:00,1,dr5ru6ppdn0z,dr5rudbx7d4u,3.7
2014-07-31 15:36:45,1,dr5rukb7zg8p,dr5rus05mb7d,5.5
2010-03-26 15:44:00,5,dr5x1pmcbh8p,dr5x1pmcbpd3,49.57
2011-05-23 21:54:00,3,dr5rsq4f6j3c,dr5reur8gh38,6.1
2011-08-31 13:45:10,1,7zzzzzzzzzzz,7zzzzzzzzzzz,15.7
2014-08-17 21:23:00,2,dr5ru7ueymmn,dr5rgbw9j495,8.0
2010-05-01 18:06:00,2,dr5ruwerhq4j,dr72hfqrjfbm,6.5
2010-12-05 15:59:00,1,dr5ru0s4dg46,dr5revzesz8v,6.1
2011-05-18 20:29:34,1,dr72hgwg1mjn,dr5rux60vmvx,6.1
2010-03-25 21:26:00,1,dr5rugtmq3kx,dr5ruemju9fy,4.9
2012-02-16 17:32:00,1,dr5rsnrcn90z,dr5ru6upjz65,10.1
2014-12-23 16:20:00,1,dr72j5d74x28,dr72js1zdjnb,10.0
2011-02-23 14:58:04,1,dr5rgfw4hufg,dr5rsj1czvem,10.5
2012-09-06 21:41:46,1,dr5rudm7b4vc,dr72m3tdgs7y,24.5
2010-02-02 21:38:27,4,dr5rudvm8347,dr5reuhjy7wb,10.5
2011-08-30 21:48:36,1,dr5ruvkmzzf7,dr5rsqswyec9,8.9
2011-12-22 19:00:00,1,dr5r7c7b6h58,dr5r7b7xy2b9,5.7
2012-03-15 16:56:00,2,dr5ruwdunzh5,ezpzvm5196wg,6.1
2012-05-03 15:04:00,1,dr5rudu79tdh,dr5ruu2nzb7r,6.1
2014-01-18 16:12:00,5,dr5rvj65p193,dr5rug65x997,8.0
2014-09-18 20:38:20,1,dr5reu6jqcgy,dr5rgbq5k31u,9.0
2011-01-18 14:45:00,1,dr5rgbxh5vkv,dr5rsr8mhy78,4.5
2013-04-24 18:12:40,1,dr5rvp8nmfq5,dr72h8yu6kwf,6.0
2015-05-13 20:42:13,5,dr5rux1ejmdw,dr5ruuj3c2vs,11.0
2009-10-29 13:56:00,5,dr5ru3zf0347,dr5rud6dxhvn,4.1
2015-03-15 00:16:03,1,7zzzzzzzzzzz,7zzzzzzzzzzz,10.5
2010-03-17 11:03:26,1,dr5rsre1f2n6,dr5rsq7snnj5,4.5
2010-10-05 15:36:43,1,dr5rudddvdbg,dr5ruw819htw,12.9
2012-09-22 21:55:00,2,dr5ru3kmxxc0,dr5ru67uqd46,5.0
2013-05-21 11:15:00,1,dr5rsh1mbxn4,dr5rs2e096ky,8.5
2009-09-17 09:13:56,1,dr5reer0wmcn,dr5recf61ns6,5.7
2011-05-20 15:25:51,1,dr5ru62ujfse,dr5ru9we5cyz,8.9
2013-03-07 23:32:00,2,dr5ruuywy1wq,dr5ru0690xuu,13.5
2013-05-15 11:11:51,1,dr5ruzx9v284,dr5rud179kbk,15.0
2009-05-09 09:39:54,1,dr72h863tyh2,dr5ru0vzfum1,14.9
2011-03-04 14:45:00,5,dr5rukywhpyx,dr5ruzj217v0,4.5
2013-12-28 13:01:00,1,dr5rsqz1gjbg,dr72j0644eb1,15.0
2014-03-18 15:47:23,1,dr5x1p1twkq2,dr5rege7ed00,57.33
2012-09-08 18:55:00,1,dr5ru4ne5v13,dr5rumg3xmde,7.0
2010-06-11 18:06:11,1,dr5reffgx779,dr5rezt8hw82,8.1
2011-02-19 02:08:35,1,dr5rt53g59m8,dr5rt981nc6e,7.3
2012-04-19 11:15:42,1,dr5rgbwvfqtk,dr72mte2wzzv,26.1
2009-12-20 02:21:00,2,dr5rsp6xunyg,dr5ru4x1hyj7,6.5
2011-02-19 00:32:12,2,dr5ru6540cvc,dr5rsqzm6yrn,6.9
2013-03-10 19:46:31,1,dr5rsw6xf6j1,dr5rus7xyc2r,11.5
2015-05-13 01:21:02,1,dr72js40ftjk,dr72j8y7segv,13.54
2009-09-30 19:59:39,1,dr5rvnusbz17,dr5ruxehzk82,6.9
2010-03-13 20:43:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,6.5
2011-10-12 21:45:55,1,dr5rukd7p4fx,dr5rsjcrw5qy,10.5
2013-02-19 02:16:49,1,dr5rgbztk500,dr5ru5qtdchq,6.5
2009-04-30 22:11:10,1,dr5rvn05rc1n,dr5rvqbr3sdh,4.1
2011-03-17 10:12:09,1,dr72h8ekwq9w,dr5ruw8xbgtg,4.5
2011-07-20 14:00:00,1,dr5rue47wksj,dr5rut8k68x7,9.3
2011-09-01 12:26:00,1,dr5rugg5rme5,dr5ruyqpubug,6.5
2012-03-30 08:39:01,1,dr5rues9pesk,dr5ru61p53q5,7.3
2012-04-10 08:42:34,1,dr5rug8vqt03,dr5rusxp103n,5.7
2013-06-12 01:12:00,2,dr5ruxujfyjw,dr5r5tmmxs39,42.5
2013-12-23 11:26:00,1,dr5ruu8sn23b,dr5rvp2ds5m9,8.5
2012-03-05 20:37:00,3,dr5redytn0x6,dr5rsncgentq,8.5
2012-06-16 10:12:00,1,dr5ryyxq1k53,dr5regkxq0w5,26.9
2015-05-10 12:47:27,2,dr5rustvvxbr,dr5rsqb80d1h,11.5
2015-06-13 10:08:26,1,dr5rud92xwu8,dr5rumx4hm8w,10.0
2011-02-25 09:18:32,1,dr5ruu1r4yrm,dr5ru9yrd7u7,8.5
2013-05-12 10:43:00,1,dr5ru7rx0cn5,dr5rgbx4fmvu,11.5
2015-03-07 18:52:53,5,dr72j0502nvt,dr5ru29f7d9v,15.5
2009-10-23 22:16:00,1,dr5ru2et2n6t,dr5ruytpxc8z,8.5
2013-05-02 23:15:04,3,dr5ru9gd3ctj,dr5refj47q1j,17.0
2013-05-03 02:22:52,1,7zzzzzzzzzzz,7zzzzzzzzzzz,12.0
2013-06-20 13:42:07,1,dr5rsn2dmh2p,dr5ru6vw3rkd,12.0
2014-02-08 12:15:53,3,dr5rut5y17rw,dr5ruypd69s8,9.5
